4614474
4918310
7837021
4601067
2747852
3815603
4286495
8655433
6255006
3951754
4790590
3677481
7244175
3307716
4122297
7097081
3645759
3960980
4854819
5343884
6605101
6339578
4366737
6485075
5337329
5883770
4290022
2482750
5425570
6914536
6302250
3525871
5931046
9178226
10769564
8766261
8691327
6004252
4516226
3840940
3292675
4704980
4357570
7524881
4300710
8428830
6548004
8298854
6320549
5341061
4488893
3854249
2334556
4209248
3345959
5763498
5073000
4803170
7355841
6111011
4651369
8047496
3024404
3566420
