3155
812
601
859
640
968
262
4890
13263
17604
27282
15656
40757
5112
620
942
767
824
1167
12879
17740
30854
26374
29545
6025
1092
892
1205
1020
796
424
2884
3493
13474
14098
20702
15890
1493
683
956
973
676
699
1961
9805
18472
15621
53209
9316
1636
1346
1457
1108
1001
1938
25169
51841
55923
44288
19876
12444
1804
1505
444
719
759
3023
3556
14400
30621
25887
55946
24308
1318
1194
921
1020
1495
3658
18758
35411
36489
38976
66714
47923
1307
1645
863
1300
2152
3721
11605
6890
14956
10990
12395
3721
1415
623
798
298
325
3436
14303
21593
20840
34105
13385
31808
1591
1440
898
745
540
2698
11109
36522
48374
28798
19261
5201
663
790
1060
698
1241
1791
6390
22732
31206
41264
43344
25808
928
989
1396
1271
1126
808
7663
37883
37835
36367
7857
2881
538
508
576
238
451
184
4743
6048
12852
17730
12375
19372
7588
829
940
922
195
1699
52750
40624
69539
27267
33170
92719
4709
1077
572
759
798
2024
7249
13596
37907
20469
24710
71862
593
672
869
698
655
7077
2089
5452
10391
12455
8359
24379
2603
584
543
556
142
729
10901
27511
43531
37543
40287
6899
935
715
1029
582
588
1537
9283
19434
21758
26881
25524
29551
797
671
817
672
591
3266
6988
12102
18990
19032
19075
4912
1048
773
430
595
557
368
27164
12261
20270
25900
12599
742
723
718
533
552
708
3523
9661
6894
12267
33520
9715
1313
681
289
192
273
153
321
3571
11877
19628
23178
10253
2552
123
83
84
8
1356
7455
10372
15649
28322
35449
17734
1050
79
83
85
38
0
3652
1051
8874
13232
20577
18445
42504
229
203
55
28
80
2783
25747
26457
20755
30709
32126
37718
650
111
109
78
100
7467
6939
15111
17558
26056
28602
7403
1635
1023
910
851
856
1832
7135
17615
26658
25352
29647
20013
1782
1598
1213
1036
1127
7991
39265
99760
76710
61050
47367
15301
1547
1654
1341
1370
677
411
2813
9802
16608
22793
31335
30104
250
347
388
306
326
392
2015
11481
14310
18657
43738
43430
1362
657
592
519
571
1676
3846
11441
19144
21621
28126
15369
767
958
964
834
914
13328
12936
40477
37900
45426
35010
3344
710
607
582
485
333
630
4490
11150
11608
20081
13415
1959
637
713
746
741
474
1119
3103
3519
7634
22174
27520
4156
646
768
716
834
585
688
1160
1495
9832
10895
11547
1026
1448
1221
1352
1524
683
115
4465
10611
13964
36364
12053
2290
102
61
86
509
583
639
4234
8362
8878
14725
8922
962
11
47
151
142
33
1828
4092
21150
20440
19538
22141
27471
425
143
248
259
197
1196
6127
27958
34947
30839
18631
107305
270
0
0
59
499
21413
29743
29556
37123
31212
30197
10640
660
273
287
244
833
4918
19361
39968
35978
44645
46442
6523
141
646
442
336
334
1420
7706
13307
14341
16187
18140
6134
534
302
435
353
743
18352
12802
20212
16415
21003
19224
13461
257
250
427
276
227
473
2016
10207
12625
15940
12572
3245
337
236
296
254
734
808
29321
36215
41358
32803
24573
6587
1718
1579
1620
1388
1613
730
1893
2703
6826
12001
16338
1955
1040
818
673
452
880
163
3859
11410
17012
37424
14642
2753
597
655
747
603
148
1617
1859
7584
15549
14052
7533
1070
952
782
824
663
600
1135
2255
13427
19440
33950
31973
2387
2088
890
951
755
495
1437
1641
7609
17980
23386
12033
8488
9340
1126
1151
1095
790
20419
34089
30444
53972
54375
22946
27522
755
796
726
684
712
1566
20405
34346
38460
28657
29002
41504
645
909
809
724
684
20516
45588
120634
173007
74204
50173
50286
1199
1259
1179
1483
1072
11272
5966
18222
59326
47780
18637
75255
1144
1221
885
1119
9259
1949
30975
30171
33084
38443
18718
11712
1743
1930
1597
1507
1593
1445
10190
9927
20761
15275
16258
4143
440
506
299
533
486
1808
33023
42611
26141
17566
13873
572
1818
2013
2022
1451
655
2585
9757
25158
36596
33394
14866
6482
1012
986
1056
830
1108
812
841
10540
23722
21804
19916
5779
1317
1421
1242
1068
253
225
6284
12219
20533
28480
24157
3098
2156
2323
2229
2013
1869
270
2740
14583
28256
20658
25474
6490
914
659
568
637
460
416
358
3646
7005
20788
19390
3820
2020
2105
1640
1740
1982
5781
53759
101228
63085
58542
63573
25440
1149
2503
2429
1896
574
1889
14523
44750
43673
38521
14226
