Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
229	:	1625202091.736	     0.411	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 23 9
230	:	1625202091.934	     0.424	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 23 10
231	:	1625202092.132	     0.334	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 1
232	:	1625202092.330	     0.364	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 2
233	:	1625202092.527	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 3
234	:	1625202092.725	     0.383	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 4
235	:	1625202092.923	     0.438	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 5
236	:	1625202093.121	     0.562	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 6
237	:	1625202093.319	     0.447	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 7
238	:	1625202093.517	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 8
239	:	1625202093.715	     0.473	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 9
240	:	1625202093.913	     0.530	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 24 10
241	:	1625202094.111	     0.720	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 1
243	:	1625202094.507	     0.480	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 3
242	:	1625202094.309	     0.800	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 2
244	:	1625202094.705	     0.521	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 4
245	:	1625202094.903	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 5
246	:	1625202095.101	     0.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 6
247	:	1625202095.299	     0.463	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 7
248	:	1625202095.497	     0.384	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 8
249	:	1625202095.695	     0.446	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 9
250	:	1625202095.893	     0.504	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 25 10
252	:	1625202096.290	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 2
251	:	1625202096.092	     0.957	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 1
261	:	1625202098.072	     0.808	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 1
256	:	1625202097.082	     1.809	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 6
258	:	1625202097.477	     1.426	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 8
254	:	1625202096.686	     2.230	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 4
259	:	1625202097.676	     1.299	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 9
260	:	1625202097.874	     1.167	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 10
263	:	1625202098.468	     0.746	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 3
262	:	1625202098.270	     0.956	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 2
264	:	1625202098.666	     0.591	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 4
265	:	1625202098.864	     0.543	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 5
257	:	1625202097.280	     2.258	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 7
253	:	1625202096.488	     3.794	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 3
266	:	1625202099.062	     2.319	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 6
272	:	1625202100.247	     1.170	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 2
275	:	1625202100.841	     0.586	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 5
267	:	1625202099.257	     2.184	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 7
276	:	1625202101.039	     0.412	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 6
271	:	1625202100.048	     1.413	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 1
270	:	1625202099.850	     1.619	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 10
273	:	1625202100.445	     1.047	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 3
277	:	1625202101.237	     0.459	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 7
274	:	1625202100.643	     1.058	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 4
269	:	1625202099.652	     2.095	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 9
278	:	1625202101.435	     0.505	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 8
268	:	1625202099.454	     2.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 27 8
279	:	1625202101.633	     0.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 9
255	:	1625202096.884	     5.455	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 26 5
281	:	1625202102.028	     0.452	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 1
280	:	1625202101.830	     0.689	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 28 10
283	:	1625202102.424	     0.678	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 3
284	:	1625202102.622	     0.694	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 4
286	:	1625202103.018	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 6
282	:	1625202102.226	     1.227	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 2
285	:	1625202102.820	     0.638	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 5
287	:	1625202103.216	     0.549	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 7
288	:	1625202103.414	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 8
289	:	1625202103.612	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 9
291	:	1625202104.008	     0.528	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 1
292	:	1625202104.206	     0.561	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 2
290	:	1625202103.810	     0.983	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 29 10
293	:	1625202104.404	     0.842	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 3
294	:	1625202104.602	     0.743	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 4
295	:	1625202104.800	     0.835	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 5
297	:	1625202105.197	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 7
299	:	1625202105.593	     0.467	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 9
296	:	1625202104.998	     1.111	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 6
300	:	1625202105.791	     0.350	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 10
298	:	1625202105.395	     0.914	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 30 8
302	:	1625202106.186	     0.425	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 2
301	:	1625202105.989	     0.837	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 1
303	:	1625202106.384	     0.947	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 3
305	:	1625202106.780	     0.634	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 5
304	:	1625202106.582	     0.871	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 4
307	:	1625202107.176	     0.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 7
306	:	1625202106.978	     0.644	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 6
308	:	1625202107.374	     0.590	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 8
309	:	1625202107.572	     0.425	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 9
311	:	1625202107.965	     0.416	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 1
313	:	1625202108.361	     0.431	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 3
312	:	1625202108.163	     0.725	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 2
314	:	1625202108.558	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 4
315	:	1625202108.756	     0.713	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 5
310	:	1625202107.770	     1.793	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 31 10
317	:	1625202109.151	     0.647	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 7
316	:	1625202108.953	     1.174	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 6
319	:	1625202109.547	     0.677	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 9
318	:	1625202109.349	     1.104	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 8
321	:	1625202109.943	     0.609	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 1
322	:	1625202110.141	     0.467	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 2
324	:	1625202110.537	     0.506	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 4
323	:	1625202110.339	     0.819	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 3
325	:	1625202110.734	     0.601	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 5
320	:	1625202109.745	     1.743	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 32 10
326	:	1625202110.932	     0.825	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 6
327	:	1625202111.130	     1.009	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 7
330	:	1625202111.725	     0.682	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 10
328	:	1625202111.328	     1.100	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 8
329	:	1625202111.526	     0.974	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 33 9
331	:	1625202111.923	     0.635	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 1
332	:	1625202112.121	     0.702	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 2
333	:	1625202112.319	     0.611	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 3
334	:	1625202112.517	     0.500	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 4
335	:	1625202112.715	     0.448	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 5
337	:	1625202113.111	     0.435	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 7
336	:	1625202112.913	     0.872	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 6
338	:	1625202113.309	     0.690	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 8
341	:	1625202113.903	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 1
340	:	1625202113.705	     0.713	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 10
342	:	1625202114.102	     0.430	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 2
339	:	1625202113.507	     1.331	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 34 9
343	:	1625202114.300	     0.791	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 3
344	:	1625202114.498	     0.611	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 4
345	:	1625202114.696	     0.463	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 5
346	:	1625202114.894	     0.444	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 6
347	:	1625202115.090	     0.521	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 7
349	:	1625202115.485	     0.478	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 9
348	:	1625202115.287	     0.745	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 8
350	:	1625202115.682	     0.476	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 35 10
352	:	1625202116.078	     0.401	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 2
351	:	1625202115.881	     0.789	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 1
353	:	1625202116.276	     0.572	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 3
354	:	1625202116.474	     0.423	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 4
355	:	1625202116.670	     0.580	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 5
356	:	1625202116.867	     0.709	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 6
357	:	1625202117.065	     0.549	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 7
358	:	1625202117.263	     0.395	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 8
360	:	1625202117.658	     0.394	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 10
359	:	1625202117.461	     0.697	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 36 9
361	:	1625202117.856	     0.503	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 1
362	:	1625202118.052	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 2
364	:	1625202118.448	     0.473	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 4
363	:	1625202118.250	     0.719	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 3
365	:	1625202118.646	     0.410	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 5
366	:	1625202118.844	     0.704	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 6
367	:	1625202119.042	     0.618	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 7
368	:	1625202119.240	     0.529	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 8
369	:	1625202119.439	     0.558	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 9
370	:	1625202119.637	     0.426	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 37 10
371	:	1625202119.835	     0.517	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 1
372	:	1625202120.033	     0.424	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 2
373	:	1625202120.231	     0.400	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 3
374	:	1625202120.429	     0.578	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 4
375	:	1625202120.627	     0.492	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 5
377	:	1625202121.023	     0.627	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 7
376	:	1625202120.825	     0.907	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 6
378	:	1625202121.221	     0.990	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 8
380	:	1625202121.618	     0.662	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 10
381	:	1625202121.816	     0.505	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 1
379	:	1625202121.419	     1.157	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 38 9
384	:	1625202122.410	     0.413	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 4
383	:	1625202122.212	     0.899	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 3
385	:	1625202122.608	     0.560	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 5
382	:	1625202122.015	     1.173	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 2
386	:	1625202122.807	     0.721	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 6
387	:	1625202123.005	     0.526	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 7
388	:	1625202123.203	     0.608	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 8
389	:	1625202123.402	     0.513	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 9
390	:	1625202123.599	     0.548	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 39 10
391	:	1625202123.797	     0.424	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 1
392	:	1625202123.995	     0.592	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 2
393	:	1625202124.193	     0.526	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 3
394	:	1625202124.391	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 4
395	:	1625202124.587	     0.726	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 5
397	:	1625202124.983	     0.411	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 7
396	:	1625202124.785	     0.677	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 6
398	:	1625202125.181	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 8
399	:	1625202125.379	     0.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 9
400	:	1625202125.577	     0.387	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 40 10
403	:	1625202126.171	     0.423	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 3
402	:	1625202125.972	     0.643	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 2
401	:	1625202125.775	     0.842	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 1
405	:	1625202126.567	     0.437	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 5
404	:	1625202126.369	     0.706	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 4
406	:	1625202126.765	     0.350	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 6
408	:	1625202127.162	     0.728	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 8
409	:	1625202127.360	     0.950	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 9
411	:	1625202127.756	     0.611	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 1
410	:	1625202127.558	     1.018	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 10
412	:	1625202127.954	     0.638	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 2
407	:	1625202126.964	     1.687	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 41 7
413	:	1625202128.153	     0.678	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 3
414	:	1625202128.351	     0.840	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 4
415	:	1625202128.549	     0.655	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 5
417	:	1625202128.944	     0.454	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 7
416	:	1625202128.746	     0.747	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 6
418	:	1625202129.143	     0.568	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 8
420	:	1625202129.538	     0.369	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 10
419	:	1625202129.340	     0.680	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 42 9
421	:	1625202129.736	     0.378	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 1
422	:	1625202129.934	     0.433	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 2
423	:	1625202130.132	     0.558	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 3
424	:	1625202130.330	     0.492	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 4
425	:	1625202130.528	     0.381	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 5
426	:	1625202130.726	     0.472	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 6
427	:	1625202130.923	     0.523	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 7
428	:	1625202131.121	     0.760	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 8
429	:	1625202131.319	     0.792	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 9
434	:	1625202132.308	     1.550	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 4
435	:	1625202132.506	     1.442	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 5
439	:	1625202133.298	     0.671	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 9
432	:	1625202131.913	     2.096	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 2
431	:	1625202131.715	     2.334	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 1
430	:	1625202131.517	     2.575	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 43 10
437	:	1625202132.902	     1.209	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 7
436	:	1625202132.704	     1.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 6
433	:	1625202132.111	     2.008	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 3
441	:	1625202133.694	     0.438	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 1
440	:	1625202133.496	     0.746	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 10
442	:	1625202133.892	     0.373	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 2
438	:	1625202133.100	     1.812	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 44 8
448	:	1625202135.079	     1.361	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 8
450	:	1625202135.475	     0.978	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 10
445	:	1625202134.486	     1.988	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 5
453	:	1625202136.069	     0.423	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 3
447	:	1625202134.882	     1.617	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 7
443	:	1625202134.090	     2.439	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 3
449	:	1625202135.277	     1.253	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 9
446	:	1625202134.684	     1.918	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 6
451	:	1625202135.673	     0.990	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 1
444	:	1625202134.288	     2.383	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 45 4
452	:	1625202135.871	     0.935	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 2
455	:	1625202136.466	     0.434	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 5
454	:	1625202136.268	     0.649	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 4
458	:	1625202137.060	     0.453	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 8
457	:	1625202136.862	     0.661	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 7
456	:	1625202136.664	     0.947	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 6
461	:	1625202137.654	     0.697	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 1
462	:	1625202137.852	     0.746	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 2
459	:	1625202137.258	     1.564	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 9
460	:	1625202137.456	     1.369	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 46 10
465	:	1625202138.447	     0.395	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 5
464	:	1625202138.249	     0.643	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 4
466	:	1625202138.645	     0.500	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 6
463	:	1625202138.050	     1.097	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 3
467	:	1625202138.843	     0.373	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 7
468	:	1625202139.041	     0.748	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 8
